"STATION","NAME","DATE","AWND","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WSF2","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-10","6.93","0.00","0.0",,"58","42",,"  170","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-11","5.82","0.00","0.0",,"75","56",,"  270","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-12","4.25","0.00","0.0",,"73","50",,"  210","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-13","5.82","0.00","0.0",,"77","54",,"  180","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-14","7.38","0.00","0.0",,"75","59",,"  180","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-15","8.72","0.71","0.0",,"63","33",,"  310","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-16","7.61","0.05","0.0",,"49","31",,"  310","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-17","7.83","0.00","0.0",,"48","36",,"   60","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-18","5.37","0.00","0.0",,"49","35",,"   70","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-19","5.59","0.00","0.0",,"68","41",,"   50","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-20","6.26","0.00","0.0",,"60","45",,"   70","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-21","4.25","0.00","0.0",,"67","41",,"  150","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-22","5.59","0.01","0.0",,"71","51",,"  240","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-23","9.40","0.00","0.0",,"61","44",,"  310","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-24","8.50","0.00","0.0",,"62","42",,"  310","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-25","4.92","0.02","0.0",,"63","44",,"  170","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-26","5.37","0.92","0.0",,"67","46",,"  170","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-27","5.82","0.00","0.0",,"59","47",,"   10","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-28","4.25","0.00","0.0",,"67","45",,"   30","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-29","8.95","0.03","0.0",,"52","43",,"  110","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-04-30","8.28","4.97","0.0",,"52","41",,"   70","18.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-01","4.47","0.12","0.0",,"78","51",,"  290","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-02","4.47","0.00","0.0",,"70","56",,"  290","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-03","3.36","0.08","0.0",,"71","54",,"  280","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-04","8.28","0.02","0.0",,"65","54",,"  280","21.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-05","7.38","0.00","0.0",,"70","50",,"  310","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-06","3.80","0.00","0.0",,"71","52",,"  310","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-07","4.03","0.00","0.0",,"69","50",,"  180","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-08","4.47","0.41","0.0",,"59","53",,"   60","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-09","3.13","0.04","0.0",,"63","55",,"   70","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-10","4.47","0.37","0.0",,"83","57",,"  320","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-11","3.13","0.03","0.0",,"82","60",,"  270","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-12","1.79","0.00","0.0",,"85","64",,"  170","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-13","7.16","0.00","0.0",,"73","53",,"   60","19.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-14","4.70","0.01","0.0",,"71","52",,"   70","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-15","5.37","0.15","0.0",,"71","58",,"  160","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-16","6.49","1.54","0.0",,"68","58",,"  160","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-17","4.92","0.00","0.0",,"70","53",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-18","5.82","0.00","0.0",,"67","51",,"  300","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-19","4.70","0.00","0.0",,"72","49",,"  310","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-20","3.13","0.00","0.0",,"78","53",,"  290","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-21","2.46","0.00","0.0",,"74","63",,"  290","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-22","3.13","0.24","0.0",,"67","59",,"  120","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-23","4.25","0.91","0.0",,"71","56",,"  260","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-24","3.58","0.40","0.0",,"70","57",,"   60","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-25","2.01","0.00","0.0",,"80","55",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-26","4.92","0.00","0.0",,"86","66",,"  260","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-27","4.25","0.00","0.0",,"86","64",,"  260","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-28","7.61","0.00","0.0",,"64","54",,"   60","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-29","4.25","0.00","0.0",,"66","51",,"   60","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-30","2.46","0.00","0.0",,"75","55",,"   50","16.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-05-31","5.82","0.05","0.0",,"73","57",,"   60","19.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-01","3.58","0.00","0.0",,"77","55",,"  250","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-02","4.47","0.00","0.0",,"80","59",,"  170","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-03","4.03","0.12","0.0",,"87","65",,"  160","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-04","3.58","0.00","0.0",,"82","63",,"   70","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-05","5.59","0.87","0.0",,"76","61",,"   10","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-06","4.47","0.00","0.0",,"76","61",,"  310","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-07","2.91","0.00","0.0",,"82","60",,"  240","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-08","2.91","0.00","0.0",,"86","66",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-09","4.25","1.60","0.0",,"73","63",,"   70","8.9","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-10","3.36","0.00","0.0",,"77","65",,"  110","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-11","7.16","0.02","0.0",,"70","61",,"   80","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-12","5.59","0.07","0.0",,"73","60",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-13","3.58","1.28","0.0",,"79","65",,"  310","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-14","4.70","0.00","0.0",,"74","60",,"  310","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-15","4.25","0.00","0.0",,"80","59",,"  360","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-16","2.91","0.00","0.0",,"81","63",,"  160","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-17","4.03","0.00","0.0",,"89","71",,"  240","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-18","5.82","0.00","0.0",,"89","76",,"  310","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-19","3.80","0.15","0.0",,"77","68",,"   10","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-20","4.47","0.00","0.0",,"79","64",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-21","4.92","0.00","0.0",,"78","62",,"   70","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-22","2.01","0.00","0.0",,"79","64",,"  160","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-23","2.68","0.00","0.0",,"81","65",,"  260","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-24","4.92","0.00","0.0",,"81","68",,"  170","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-25","4.92","0.08","0.0",,"85","70",,"  180","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-26","4.70","0.07","0.0",,"85","70",,"   70","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-27","2.91","0.00","0.0",,"83","67",,"  120","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-28","2.91","0.00","0.0",,"87","66",,"  170","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-29","2.68","0.00","0.0",,"83","68",,"  190","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-06-30","2.68","0.00","0.0",,"84","69",,"  160","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-01","5.14","0.00","0.0",,"89","72",,"  150","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-02","3.80","0.96","0.0",,"91","72",,"   30","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-03","2.91","1.78","0.0",,"87","69",,"  320","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-04","5.37","0.14","0.0",,"74","65",,"  310","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-05","6.71","0.00","0.0",,"81","63",,"  290","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-06","4.92","0.00","0.0",,"84","66",,"  250","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-07","5.82","0.04","0.0",,"90","72",,"  260","14.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-08","4.70","0.39","0.0",,"91","71",,"  240","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-09","4.25","0.09","0.0",,"88","71",,"  250","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-10","2.91","0.00","0.0",,"83","72",,"   80","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-11","4.03","0.00","0.0",,"86","71",,"   70","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-12","3.36","0.00","0.0",,"85","71",,"  180","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-13","5.14","0.03","0.0",,"83","72",,"  160","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-14","4.47","0.46","0.0",,"84","72",,"  180","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-15","2.68","1.30","0.0",,"86","72",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-16","3.80","0.00","0.0",,"81","68",,"   20","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-17","4.03","0.00","0.0",,"81","67",,"  290","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-18","4.03","0.00","0.0",,"81","64",,"   30","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-19","5.14","0.00","0.0",,"76","68",,"   80","6.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-20","4.03","0.00","0.0",,"80","66",,"   10","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-21","2.01","0.00","0.0",,"85","67",,"  260","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-22","3.80","0.00","0.0",,"86","71",,"  240","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-23","4.92","0.19","0.0",,"88","72",,"  260","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-24","4.92","0.00","0.0",,"80","70",,"  360","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-25","4.25","0.00","0.0",,"82","66",,"  360","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-26","4.25","0.00","0.0",,"81","69",,"  250","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-27","3.36","0.02","0.0",,"85","71",,"  230","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-28","7.38","0.19","0.0",,"82","68",,"  290","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-29","4.92","0.00","0.0",,"76","64",,"  300","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-30","2.91","0.00","0.0",,"80","63",,"  240","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-07-31","3.36","0.00","0.0",,"82","68",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-01","3.80","0.00","0.0",,"84","71",,"  160","12.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-02","6.04","0.41","0.0",,"74","63",,"   60","17.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-03","2.24","0.07","0.0",,"76","66",,"   60","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-04","3.36","0.00","0.0",,"84","70",,"  180","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-05","2.46","0.00","0.0",,"90","71",,"  260","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-06","2.91","0.00","0.0",,"83","70",,"   40","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-07","4.25","0.00","0.0",,"83","66",,"  360","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-08","3.13","0.00","0.0",,"83","65",,"   10","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-09","2.91","0.00","0.0",,"87","66",,"  340","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-10","2.91","0.00","0.0",,"88","68",,"  240","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-11","3.13","0.00","0.0",,"87","71",,"  200","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-12","5.82","0.19","0.0",,"79","70",,"  140","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-13","5.59","0.53","0.0",,"82","68",,"  140","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-14","4.70","0.00","0.0",,"77","63",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-15","5.37","0.00","0.0",,"73","61",,"  280","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-16","4.03","0.00","0.0",,"78","63",,"  260","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-17","3.58","0.01","0.0",,"82","66",,"  250","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-18","4.47","0.00","0.0",,"81","63",,"  300","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-19","3.80","0.00","0.0",,"83","63",,"   60","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-20","2.24","0.00","0.0",,"84","70",,"  150","10.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-21","3.58","0.35","0.0",,"83","65",,"  160","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-22","4.70","0.06","0.0",,"79","65",,"  110","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-23","4.70","0.01","0.0",,"77","67",,"   60","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-24","3.13","0.00","0.0",,"80","64",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-25","2.68","0.00","0.0",,"88","64",,"   60","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-26","2.24","0.00","0.0",,"89","70",,"  240","6.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-27","3.36","0.00","0.0",,"90","70",,"   50","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-28","5.37","0.00","0.0",,"82","66",,"  300","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-29","3.36","0.00","0.0",,"80","61",,"   60","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-30","2.24","0.00","0.0",,"80","65",,"  180","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-08-31","3.36","0.62","0.0",,"90","73",,"  280","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-01","2.91","0.00","0.0",,"88","75",,"  250","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-02","5.37","0.00","0.0",,"92","77",,"  250","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-03","3.36","0.00","0.0",,"86","72",,"  290","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-04","2.68","0.00","0.0",,"87","69",,"  240","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-05","2.91","0.00","0.0",,"87","72",,"  240","10.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-06","4.70","0.11","0.0",,"91","67",,"  310","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-07","4.70","0.00","0.0",,"81","65",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-08","7.61","0.00","0.0",,"75","65",,"   70","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-09","7.83","0.00","0.0",,"73","63",,"   70","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-10","5.82","0.00","0.0",,"80","63",,"   70","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-11","4.70","0.00","0.0",,"83","69",,"   20","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-12","5.14","0.00","0.0",,"78","62",,"   50","12.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-13","5.14","0.26","0.0",,"69","58",,"  120","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-14","3.13","0.00","0.0",,"71","53",,"  360","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-15","2.91","0.00","0.0",,"71","55",,"   50","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-16","2.24","0.37","0.0",,"70","58",,"  310","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-17","2.68","0.00","0.0",,"73","55",,"  290","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-18","2.68","0.00","0.0",,"76","57",,"   50","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-19","7.61","0.00","0.0",,"66","54",,"   60","16.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-20","2.91","0.00","0.0",,"75","57",,"  170","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-21","1.57","0.15","0.0",,"75","67",,"  280","8.9","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-22","6.71","0.00","0.0",,"71","55",,"  280","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-23","1.79","0.00","0.0",,"71","52",,"  200","8.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-24","5.59","0.00","0.0",,"71","58",,"   60","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-25","8.28","0.32","0.0",,"64","57",,"   70","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-26","4.25","0.00","0.0",,"77","58",,"   30","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-27","2.46","0.00","0.0",,"83","60",,"   40","8.9",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-28","1.79","0.00","0.0",,"84","64",,"  270","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-29","0.67","0.00","0.0",,"79","67",,"  260","8.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-09-30","4.70","0.00","0.0",,"71","62",,"   70","13.0","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-01","6.04","0.02","0.0",,"65","61",,"   60","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-02","4.70","0.00","0.0",,"70","61",,"   60","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-03","4.25","0.00","0.0",,"71","56",,"   70","10.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-04","6.71","1.18","0.0",,"69","52",,"  280","16.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-05","5.59","0.00","0.0",,"61","46",,"  270","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-06","3.80","0.00","0.0",,"69","50",,"  160","15.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-07","4.70","0.06","0.0",,"71","63",,"  170","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-08","7.16","0.04","0.0",,"73","62",,"  260","15.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-09","5.59","0.00","0.0",,"68","55",,"  280","18.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-10","2.24","0.00","0.0",,"64","52",,"  290","6.9",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-11","4.47","0.33","0.0",,"60","50",,"   40","10.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-12","2.68","0.00","0.0",,"63","48",,"   30","13.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-13","2.68","0.05","0.0",,"65","52",,"  160","8.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-14","4.70","0.00","0.0",,"76","63",,"  180","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-15","5.14","0.69","0.0",,"77","69",,"  170","14.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-16","4.03","1.11","0.0",,"71","61",,"  250","13.0","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-17","4.47","0.00","0.0",,"71","59",,"  250","14.1",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-18","6.26","0.00","0.0",,"70","56",,"  280","15.0",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-19","7.61","0.00","0.0",,"56","44",,"  300","17.0",,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-20","3.80","0.00","0.0",,"60","42",,"  240","12.1",,,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-21","3.58","0.11","0.0",,"67","55",,"  140","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-22","9.40","1.51","0.0",,"58","50",,"   30","18.1","    1",,,,,,"    1"
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-23","7.61","0.61","0.0",,"53","50",,"   40","12.1","    1",,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","2014-10-24","4.47","0.00","0.0",,"63","51",,"  310","12.1",,,,,,,
